date,temp_max,temp_min,rain,wind_speed,province,lat,lon
2017-04-03,30.1,24.4,29.5,11.7,Sihanoukville,10.62,103.52
2017-04-04,31.3,25.2,0.8,8.3,Sihanoukville,10.62,103.52
2017-04-05,29.5,24.3,13.1,11.8,Sihanoukville,10.62,103.52
2017-04-06,31.1,24.3,1.8,18.1,Sihanoukville,10.62,103.52
2017-04-07,31.3,25.6,2.6,19.1,Sihanoukville,10.62,103.52
2017-04-08,31.6,25.5,5.2,15.3,Sihanoukville,10.62,103.52
2017-04-09,30.4,25.7,8.5,15.1,Sihanoukville,10.62,103.52
2017-04-10,30.2,25.5,2.9,12.1,Sihanoukville,10.62,103.52
2017-04-11,30.6,25.7,1.0,11.1,Sihanoukville,10.62,103.52
2017-04-12,30.7,24.9,0.3,10.8,Sihanoukville,10.62,103.52
2017-04-13,31.9,25.0,0.8,12.0,Sihanoukville,10.62,103.52
2017-04-14,32.2,25.8,0.2,19.0,Sihanoukville,10.62,103.52
2017-04-15,32.7,24.1,0.1,15.5,Sihanoukville,10.62,103.52
2017-04-16,31.9,25.7,0.8,17.3,Sihanoukville,10.62,103.52
2017-04-17,31.6,25.2,1.2,14.5,Sihanoukville,10.62,103.52
2017-04-18,31.6,25.4,0.0,12.3,Sihanoukville,10.62,103.52
2017-04-19,31.7,25.4,0.0,12.8,Sihanoukville,10.62,103.52
2017-04-20,31.5,25.6,0.0,12.0,Sihanoukville,10.62,103.52
2017-04-21,31.2,26.9,0.6,15.8,Sihanoukville,10.62,103.52
2017-04-22,30.7,27.4,4.7,13.6,Sihanoukville,10.62,103.52
2017-04-23,31.8,27.1,4.0,19.9,Sihanoukville,10.62,103.52
2017-04-24,31.3,26.0,3.0,13.2,Sihanoukville,10.62,103.52
2017-04-25,31.0,26.1,7.6,10.6,Sihanoukville,10.62,103.52
2017-04-26,30.8,25.8,3.7,12.4,Sihanoukville,10.62,103.52
2017-04-27,30.1,25.9,1.5,10.8,Sihanoukville,10.62,103.52
2017-04-28,31.7,25.6,2.4,13.3,Sihanoukville,10.62,103.52
2017-04-29,31.4,25.6,1.4,10.9,Sihanoukville,10.62,103.52
2017-04-30,30.8,26.2,6.0,13.3,Sihanoukville,10.62,103.52
2017-05-01,31.2,26.4,10.4,11.2,Sihanoukville,10.62,103.52
2017-05-02,31.8,26.3,2.3,11.0,Sihanoukville,10.62,103.52
2017-05-03,30.6,26.7,1.1,7.4,Sihanoukville,10.62,103.52
2017-05-04,31.3,26.4,6.6,8.2,Sihanoukville,10.62,103.52
2017-05-05,31.1,26.4,15.3,10.3,Sihanoukville,10.62,103.52
2017-05-06,30.9,25.5,11.0,8.0,Sihanoukville,10.62,103.52
2017-05-07,30.6,26.0,3.8,8.0,Sihanoukville,10.62,103.52
2017-05-08,33.7,25.5,0.0,13.4,Sihanoukville,10.62,103.52
2017-05-09,31.7,26.4,7.5,19.2,Sihanoukville,10.62,103.52
2017-05-10,30.4,25.3,8.5,15.3,Sihanoukville,10.62,103.52
2017-05-11,30.5,24.9,11.8,18.8,Sihanoukville,10.62,103.52
2017-05-12,31.7,25.7,7.1,14.3,Sihanoukville,10.62,103.52
2017-05-13,30.7,25.2,9.2,13.2,Sihanoukville,10.62,103.52
2017-05-14,31.2,25.6,8.5,10.1,Sihanoukville,10.62,103.52
2017-05-15,30.1,25.4,8.0,9.9,Sihanoukville,10.62,103.52
2017-05-16,30.0,25.7,4.2,12.5,Sihanoukville,10.62,103.52
2017-05-17,31.1,25.7,16.5,16.9,Sihanoukville,10.62,103.52
2017-05-18,29.6,25.9,10.1,11.1,Sihanoukville,10.62,103.52
2017-05-19,28.4,25.7,13.2,13.7,Sihanoukville,10.62,103.52
2017-05-20,30.9,26.7,11.3,13.6,Sihanoukville,10.62,103.52
2017-05-21,30.0,25.5,21.6,16.0,Sihanoukville,10.62,103.52
2017-05-22,29.5,26.0,8.1,12.9,Sihanoukville,10.62,103.52
2017-05-23,29.7,25.8,18.5,11.3,Sihanoukville,10.62,103.52
2017-05-24,30.2,26.0,9.2,10.8,Sihanoukville,10.62,103.52
2017-05-25,28.9,26.1,9.7,17.4,Sihanoukville,10.62,103.52
2017-05-26,28.5,25.8,22.1,14.0,Sihanoukville,10.62,103.52
2017-05-27,28.1,25.6,29.7,18.7,Sihanoukville,10.62,103.52
2017-05-28,28.7,25.8,11.4,10.1,Sihanoukville,10.62,103.52
2017-05-29,30.0,25.8,7.8,8.8,Sihanoukville,10.62,103.52
2017-05-30,29.9,25.5,4.6,12.1,Sihanoukville,10.62,103.52
2017-05-31,29.5,25.1,2.0,12.9,Sihanoukville,10.62,103.52
2017-06-01,29.9,26.1,14.7,10.7,Sihanoukville,10.62,103.52
2017-06-02,29.8,26.1,10.4,14.2,Sihanoukville,10.62,103.52
2017-06-03,29.5,26.2,12.4,18.6,Sihanoukville,10.62,103.52
2017-06-04,29.5,26.3,11.7,19.7,Sihanoukville,10.62,103.52
2017-06-05,28.1,25.5,34.4,19.8,Sihanoukville,10.62,103.52
2017-06-06,27.9,25.1,33.2,17.7,Sihanoukville,10.62,103.52
2017-06-07,29.1,26.7,13.6,17.8,Sihanoukville,10.62,103.52
2017-06-08,29.6,25.9,9.2,13.4,Sihanoukville,10.62,103.52
2017-06-09,30.7,25.2,0.5,14.1,Sihanoukville,10.62,103.52
2017-06-10,29.5,26.4,9.9,13.4,Sihanoukville,10.62,103.52
2017-06-11,31.0,27.5,0.6,19.6,Sihanoukville,10.62,103.52
2017-06-12,31.0,26.7,0.1,14.7,Sihanoukville,10.62,103.52
2017-06-13,30.9,27.7,0.0,15.7,Sihanoukville,10.62,103.52
2017-06-14,28.7,26.2,4.2,12.5,Sihanoukville,10.62,103.52
2017-06-15,29.4,25.9,9.0,13.2,Sihanoukville,10.62,103.52
2017-06-16,30.7,25.8,0.3,15.8,Sihanoukville,10.62,103.52
2017-06-17,30.4,27.4,0.0,12.3,Sihanoukville,10.62,103.52
2017-06-18,29.4,27.1,2.0,17.2,Sihanoukville,10.62,103.52
2017-06-19,30.9,26.6,2.9,19.8,Sihanoukville,10.62,103.52
2017-06-20,29.4,25.9,2.8,18.0,Sihanoukville,10.62,103.52
2017-06-21,29.1,25.6,6.0,18.5,Sihanoukville,10.62,103.52
2017-06-22,28.1,24.9,26.3,18.8,Sihanoukville,10.62,103.52
2017-06-23,28.3,24.7,31.6,18.7,Sihanoukville,10.62,103.52
2017-06-24,28.7,24.9,34.1,23.0,Sihanoukville,10.62,103.52
2017-06-25,27.0,24.6,49.0,19.2,Sihanoukville,10.62,103.52
2017-06-26,28.7,24.7,14.2,21.1,Sihanoukville,10.62,103.52
2017-06-27,28.9,25.0,9.0,16.1,Sihanoukville,10.62,103.52
2017-06-28,28.2,25.4,10.3,14.1,Sihanoukville,10.62,103.52
2017-06-29,29.3,24.7,18.1,15.6,Sihanoukville,10.62,103.52
2017-06-30,29.5,25.8,5.4,15.5,Sihanoukville,10.62,103.52
2017-07-01,30.0,25.0,15.3,12.8,Sihanoukville,10.62,103.52
2017-07-02,30.0,24.6,4.5,16.5,Sihanoukville,10.62,103.52
2017-07-03,29.2,26.1,1.8,15.5,Sihanoukville,10.62,103.52
2017-07-04,28.0,25.7,8.4,16.8,Sihanoukville,10.62,103.52
2017-07-05,29.6,25.4,4.8,17.4,Sihanoukville,10.62,103.52
2017-07-06,28.7,25.5,7.5,14.2,Sihanoukville,10.62,103.52
2017-07-07,27.1,24.7,32.8,10.4,Sihanoukville,10.62,103.52
2017-07-08,28.1,24.5,8.1,14.0,Sihanoukville,10.62,103.52
2017-07-09,29.4,25.5,13.4,12.6,Sihanoukville,10.62,103.52
2017-07-10,28.9,25.4,12.7,20.7,Sihanoukville,10.62,103.52
2017-07-11,28.1,24.8,30.9,18.4,Sihanoukville,10.62,103.52
2017-07-12,28.1,24.7,24.8,15.2,Sihanoukville,10.62,103.52
2017-07-13,28.1,25.0,9.9,13.5,Sihanoukville,10.62,103.52
2017-07-14,28.2,24.5,23.6,22.1,Sihanoukville,10.62,103.52
2017-07-15,27.4,24.7,28.9,28.0,Sihanoukville,10.62,103.52
2017-07-16,27.2,24.3,34.9,21.3,Sihanoukville,10.62,103.52
2017-07-17,27.5,24.9,36.5,22.5,Sihanoukville,10.62,103.52
2017-07-18,28.2,25.1,10.1,11.7,Sihanoukville,10.62,103.52
2017-07-19,26.8,24.4,21.3,20.2,Sihanoukville,10.62,103.52
2017-07-20,25.6,24.3,45.8,20.7,Sihanoukville,10.62,103.52
2017-07-21,28.2,24.8,24.6,14.2,Sihanoukville,10.62,103.52
2017-07-22,28.0,24.6,7.3,11.9,Sihanoukville,10.62,103.52
2017-07-23,29.6,25.8,4.3,19.9,Sihanoukville,10.62,103.52
2017-07-24,27.7,25.2,17.7,22.0,Sihanoukville,10.62,103.52
2017-07-25,27.1,24.7,38.2,25.2,Sihanoukville,10.62,103.52
2017-07-26,28.5,25.1,32.9,27.8,Sihanoukville,10.62,103.52
2017-07-27,28.7,24.7,21.4,26.3,Sihanoukville,10.62,103.52
2017-07-28,30.0,25.2,18.0,26.0,Sihanoukville,10.62,103.52
2017-07-29,29.6,26.3,3.5,22.4,Sihanoukville,10.62,103.52
2017-07-30,29.6,25.4,7.4,22.3,Sihanoukville,10.62,103.52
2017-07-31,29.0,26.4,2.1,20.1,Sihanoukville,10.62,103.52
2017-08-01,28.6,25.7,19.0,21.6,Sihanoukville,10.62,103.52
2017-08-02,28.7,25.5,14.1,18.8,Sihanoukville,10.62,103.52
2017-08-03,28.6,25.4,27.2,20.1,Sihanoukville,10.62,103.52
2017-08-04,27.7,25.6,32.1,20.9,Sihanoukville,10.62,103.52
2017-08-05,28.9,25.1,27.2,18.3,Sihanoukville,10.62,103.52
2017-08-06,28.5,25.0,10.1,13.5,Sihanoukville,10.62,103.52
2017-08-07,29.8,24.5,6.0,9.7,Sihanoukville,10.62,103.52
2017-08-08,30.1,25.6,0.1,12.4,Sihanoukville,10.62,103.52
2017-08-09,28.7,24.8,10.8,14.9,Sihanoukville,10.62,103.52
2017-08-10,28.9,26.6,2.8,13.6,Sihanoukville,10.62,103.52
2017-08-11,29.0,25.6,5.4,14.4,Sihanoukville,10.62,103.52
2017-08-12,29.4,26.7,7.6,13.3,Sihanoukville,10.62,103.52
2017-08-13,29.6,25.9,7.3,11.4,Sihanoukville,10.62,103.52
2017-08-14,28.9,25.0,14.3,14.3,Sihanoukville,10.62,103.52
2017-08-15,28.1,24.8,23.9,14.4,Sihanoukville,10.62,103.52
2017-08-16,27.4,24.7,25.0,16.7,Sihanoukville,10.62,103.52
2017-08-17,26.4,24.5,33.4,20.0,Sihanoukville,10.62,103.52
2017-08-18,28.2,24.5,22.4,18.2,Sihanoukville,10.62,103.52
2017-08-19,28.9,24.9,11.5,17.8,Sihanoukville,10.62,103.52
2017-08-20,27.7,24.6,28.4,16.3,Sihanoukville,10.62,103.52
2017-08-21,28.3,24.6,12.2,17.7,Sihanoukville,10.62,103.52
2017-08-22,29.2,25.3,15.4,17.6,Sihanoukville,10.62,103.52
2017-08-23,27.3,24.5,17.9,18.8,Sihanoukville,10.62,103.52
2017-08-24,29.4,25.4,11.1,18.1,Sihanoukville,10.62,103.52
2017-08-25,28.8,25.1,20.8,16.5,Sihanoukville,10.62,103.52
2017-08-26,27.3,24.9,36.3,21.0,Sihanoukville,10.62,103.52
2017-08-27,26.9,24.4,41.5,22.0,Sihanoukville,10.62,103.52
2017-08-28,27.0,24.6,21.1,18.5,Sihanoukville,10.62,103.52
2017-08-29,30.2,25.4,9.4,15.8,Sihanoukville,10.62,103.52
2017-08-30,29.2,25.7,9.6,15.7,Sihanoukville,10.62,103.52
2017-08-31,30.2,25.2,1.7,13.3,Sihanoukville,10.62,103.52
2017-09-01,30.4,26.3,2.4,19.0,Sihanoukville,10.62,103.52
2017-09-02,29.4,25.1,7.9,15.1,Sihanoukville,10.62,103.52
2017-09-03,29.4,25.4,7.1,13.7,Sihanoukville,10.62,103.52
2017-09-04,28.7,24.9,9.5,14.3,Sihanoukville,10.62,103.52
2017-09-05,29.8,25.2,2.3,11.4,Sihanoukville,10.62,103.52
2017-09-06,29.9,25.4,6.9,11.1,Sihanoukville,10.62,103.52
2017-09-07,30.4,25.5,1.7,12.3,Sihanoukville,10.62,103.52
2017-09-08,31.2,25.2,2.9,7.2,Sihanoukville,10.62,103.52
2017-09-09,29.7,26.2,11.3,8.4,Sihanoukville,10.62,103.52
2017-09-10,30.9,24.9,5.2,10.9,Sihanoukville,10.62,103.52
2017-09-11,28.9,24.6,24.3,12.2,Sihanoukville,10.62,103.52
2017-09-12,31.1,25.5,0.0,12.8,Sihanoukville,10.62,103.52
2017-09-13,29.0,25.6,7.8,16.3,Sihanoukville,10.62,103.52
2017-09-14,29.9,26.3,8.1,14.1,Sihanoukville,10.62,103.52
2017-09-15,28.4,25.6,11.0,18.2,Sihanoukville,10.62,103.52
2017-09-16,28.8,24.9,31.6,16.4,Sihanoukville,10.62,103.52
2017-09-17,29.7,25.0,6.9,11.5,Sihanoukville,10.62,103.52
2017-09-18,30.5,25.6,1.2,21.2,Sihanoukville,10.62,103.52
2017-09-19,29.4,25.7,1.3,18.8,Sihanoukville,10.62,103.52
2017-09-20,28.0,25.1,19.1,12.9,Sihanoukville,10.62,103.52
2017-09-21,28.6,24.6,36.7,10.8,Sihanoukville,10.62,103.52
2017-09-22,26.8,24.3,58.2,25.3,Sihanoukville,10.62,103.52
2017-09-23,27.6,24.7,19.6,15.6,Sihanoukville,10.62,103.52
2017-09-24,26.1,24.5,40.7,22.0,Sihanoukville,10.62,103.52
2017-09-25,27.0,24.5,34.1,18.8,Sihanoukville,10.62,103.52
2017-09-26,28.4,24.8,17.6,11.8,Sihanoukville,10.62,103.52
2017-09-27,29.0,25.3,16.7,15.3,Sihanoukville,10.62,103.52
2017-09-28,28.7,25.1,23.1,13.0,Sihanoukville,10.62,103.52
2017-09-29,29.6,25.0,18.1,10.9,Sihanoukville,10.62,103.52
2017-09-30,29.0,24.7,12.1,16.1,Sihanoukville,10.62,103.52
2017-10-01,30.1,25.4,1.6,15.4,Sihanoukville,10.62,103.52
2017-10-02,26.6,24.3,81.9,19.8,Sihanoukville,10.62,103.52
2017-10-03,26.0,24.5,62.7,20.2,Sihanoukville,10.62,103.52
2017-10-04,28.7,24.1,11.7,9.2,Sihanoukville,10.62,103.52
2017-10-05,30.0,24.2,2.2,6.8,Sihanoukville,10.62,103.52
2017-10-06,29.1,25.2,8.1,10.9,Sihanoukville,10.62,103.52
2017-10-07,28.5,24.7,15.3,12.1,Sihanoukville,10.62,103.52
2017-10-08,30.5,24.5,3.8,8.4,Sihanoukville,10.62,103.52
2017-10-09,29.8,24.6,8.9,9.4,Sihanoukville,10.62,103.52
2017-10-10,30.1,25.2,2.5,13.4,Sihanoukville,10.62,103.52
2017-10-11,29.8,25.1,10.9,15.0,Sihanoukville,10.62,103.52
2017-10-12,30.2,25.1,7.2,10.5,Sihanoukville,10.62,103.52
2017-10-13,28.5,25.1,8.8,11.1,Sihanoukville,10.62,103.52
2017-10-14,27.1,24.7,25.4,20.0,Sihanoukville,10.62,103.52
2017-10-15,27.2,24.7,32.0,21.5,Sihanoukville,10.62,103.52
2017-10-16,30.0,25.2,5.0,20.4,Sihanoukville,10.62,103.52
2017-10-17,28.3,24.8,7.5,13.6,Sihanoukville,10.62,103.52
2017-10-18,29.7,25.0,3.4,15.5,Sihanoukville,10.62,103.52
2017-10-19,29.9,25.3,1.1,14.1,Sihanoukville,10.62,103.52
2017-10-20,29.7,25.1,17.7,13.6,Sihanoukville,10.62,103.52
2017-10-21,30.4,25.8,10.5,11.5,Sihanoukville,10.62,103.52
2017-10-22,28.9,24.4,10.7,8.9,Sihanoukville,10.62,103.52
2017-10-23,29.1,24.5,16.8,17.4,Sihanoukville,10.62,103.52
2017-10-24,28.4,24.5,11.6,16.1,Sihanoukville,10.62,103.52
2017-10-25,30.1,24.4,8.3,9.1,Sihanoukville,10.62,103.52
2017-10-26,31.5,24.3,1.2,9.9,Sihanoukville,10.62,103.52
2017-10-27,30.7,24.8,31.3,9.1,Sihanoukville,10.62,103.52
2017-10-28,30.3,25.5,24.2,8.6,Sihanoukville,10.62,103.52
2017-10-29,31.7,24.2,0.0,13.2,Sihanoukville,10.62,103.52
2017-10-30,31.4,24.5,0.0,17.5,Sihanoukville,10.62,103.52
2017-10-31,30.7,24.6,0.0,16.7,Sihanoukville,10.62,103.52
2017-11-01,29.0,25.6,0.6,15.5,Sihanoukville,10.62,103.52
2017-11-02,30.3,25.0,2.7,13.4,Sihanoukville,10.62,103.52
2017-11-03,31.5,25.0,0.0,13.5,Sihanoukville,10.62,103.52
2017-11-04,28.7,25.1,0.2,15.7,Sihanoukville,10.62,103.52
2017-11-05,28.8,25.0,1.4,23.1,Sihanoukville,10.62,103.52
2017-11-06,29.9,24.0,4.5,8.5,Sihanoukville,10.62,103.52
2017-11-07,30.2,24.4,26.0,12.7,Sihanoukville,10.62,103.52
2017-11-08,30.3,25.0,6.6,7.4,Sihanoukville,10.62,103.52
2017-11-09,30.1,24.1,9.2,9.4,Sihanoukville,10.62,103.52
2017-11-10,30.3,24.6,11.1,6.2,Sihanoukville,10.62,103.52
2017-11-11,29.9,24.7,20.3,7.1,Sihanoukville,10.62,103.52
2017-11-12,29.7,24.2,19.0,12.4,Sihanoukville,10.62,103.52
2017-11-13,28.9,24.5,10.5,11.0,Sihanoukville,10.62,103.52
2017-11-14,29.9,25.1,5.6,12.3,Sihanoukville,10.62,103.52
2017-11-15,29.8,24.3,4.5,9.7,Sihanoukville,10.62,103.52
2017-11-16,30.4,24.9,3.8,18.3,Sihanoukville,10.62,103.52
2017-11-17,30.7,24.1,0.4,6.8,Sihanoukville,10.62,103.52
2017-11-18,29.9,25.9,2.3,13.2,Sihanoukville,10.62,103.52
2017-11-19,27.2,24.3,19.7,14.3,Sihanoukville,10.62,103.52
2017-11-20,26.4,24.7,49.4,14.1,Sihanoukville,10.62,103.52
2017-11-21,30.5,24.3,1.8,21.3,Sihanoukville,10.62,103.52
2017-11-22,30.3,24.7,2.2,13.4,Sihanoukville,10.62,103.52
2017-11-23,30.5,24.3,2.7,13.1,Sihanoukville,10.62,103.52
2017-11-24,32.2,25.3,0.5,15.3,Sihanoukville,10.62,103.52
2017-11-25,31.5,25.5,0.0,16.9,Sihanoukville,10.62,103.52
2017-11-26,32.1,25.7,0.0,16.6,Sihanoukville,10.62,103.52
2017-11-27,32.1,25.3,0.0,17.9,Sihanoukville,10.62,103.52
2017-11-28,31.7,25.9,0.1,15.0,Sihanoukville,10.62,103.52
2017-11-29,29.3,24.8,3.9,19.8,Sihanoukville,10.62,103.52
2017-11-30,31.4,25.8,0.1,12.3,Sihanoukville,10.62,103.52
2017-12-01,31.5,25.3,0.0,11.5,Sihanoukville,10.62,103.52
2017-12-02,32.3,25.9,1.2,13.4,Sihanoukville,10.62,103.52
2017-12-03,31.8,25.4,11.8,11.0,Sihanoukville,10.62,103.52
2017-12-04,30.1,25.4,5.5,10.3,Sihanoukville,10.62,103.52
2017-12-05,30.8,24.6,9.5,12.3,Sihanoukville,10.62,103.52
2017-12-06,30.3,24.3,0.2,10.9,Sihanoukville,10.62,103.52
2017-12-07,32.4,25.0,0.0,14.1,Sihanoukville,10.62,103.52
2017-12-08,31.3,25.3,0.3,9.2,Sihanoukville,10.62,103.52
2017-12-09,30.5,23.8,0.0,14.2,Sihanoukville,10.62,103.52
2017-12-10,29.8,22.6,0.0,14.4,Sihanoukville,10.62,103.52
2017-12-11,29.7,22.9,0.0,16.8,Sihanoukville,10.62,103.52
2017-12-12,28.3,23.4,2.2,7.7,Sihanoukville,10.62,103.52
2017-12-13,29.1,24.7,3.2,8.9,Sihanoukville,10.62,103.52
2017-12-14,28.2,23.9,1.1,7.9,Sihanoukville,10.62,103.52
2017-12-15,29.8,23.9,1.8,10.4,Sihanoukville,10.62,103.52
2017-12-16,31.1,24.2,0.2,11.2,Sihanoukville,10.62,103.52
2017-12-17,30.8,24.1,0.0,15.4,Sihanoukville,10.62,103.52
2017-12-18,29.3,22.1,0.0,21.1,Sihanoukville,10.62,103.52
2017-12-19,28.1,20.6,0.0,25.0,Sihanoukville,10.62,103.52
2017-12-20,28.4,21.0,0.0,23.1,Sihanoukville,10.62,103.52
2017-12-21,26.2,22.2,0.0,16.7,Sihanoukville,10.62,103.52
2017-12-22,28.3,23.5,0.4,15.2,Sihanoukville,10.62,103.52
2017-12-23,31.6,24.0,0.0,16.6,Sihanoukville,10.62,103.52
2017-12-24,32.9,23.5,0.0,12.8,Sihanoukville,10.62,103.52
2017-12-25,28.7,22.1,3.4,18.5,Sihanoukville,10.62,103.52
2017-12-26,26.2,21.8,8.3,18.7,Sihanoukville,10.62,103.52
2017-12-27,27.0,23.2,3.8,19.5,Sihanoukville,10.62,103.52
2017-12-28,30.6,23.3,3.3,7.2,Sihanoukville,10.62,103.52
2017-12-29,29.9,23.8,3.9,9.9,Sihanoukville,10.62,103.52
2017-12-30,31.1,24.1,0.2,13.2,Sihanoukville,10.62,103.52
2017-12-31,31.0,24.1,0.5,17.1,Sihanoukville,10.62,103.52
2018-01-01,29.9,23.2,0.0,15.4,Sihanoukville,10.62,103.52
2018-01-02,30.4,23.6,0.0,16.4,Sihanoukville,10.62,103.52
2018-01-03,30.1,22.9,0.0,16.1,Sihanoukville,10.62,103.52
2018-01-04,30.6,23.9,0.1,10.4,Sihanoukville,10.62,103.52
2018-01-05,29.3,24.7,3.3,10.1,Sihanoukville,10.62,103.52
2018-01-06,30.3,24.6,0.2,17.2,Sihanoukville,10.62,103.52
2018-01-07,29.9,24.6,0.3,16.6,Sihanoukville,10.62,103.52
2018-01-08,30.1,25.2,1.4,11.7,Sihanoukville,10.62,103.52
2018-01-09,30.4,24.8,2.4,11.9,Sihanoukville,10.62,103.52
2018-01-10,29.1,24.1,4.9,13.5,Sihanoukville,10.62,103.52
2018-01-11,30.9,24.3,0.0,15.2,Sihanoukville,10.62,103.52
2018-01-12,30.3,23.4,0.0,19.5,Sihanoukville,10.62,103.52
2018-01-13,30.0,22.4,0.0,18.7,Sihanoukville,10.62,103.52
2018-01-14,28.7,22.5,0.0,14.7,Sihanoukville,10.62,103.52
2018-01-15,30.0,24.5,0.0,15.0,Sihanoukville,10.62,103.52
2018-01-16,28.7,24.0,0.9,10.1,Sihanoukville,10.62,103.52
2018-01-17,29.1,24.2,1.1,9.4,Sihanoukville,10.62,103.52
2018-01-18,28.6,24.0,2.3,10.9,Sihanoukville,10.62,103.52
2018-01-19,28.0,23.7,12.4,8.2,Sihanoukville,10.62,103.52
2018-01-20,29.2,23.5,6.0,10.8,Sihanoukville,10.62,103.52
2018-01-21,28.6,24.0,21.3,9.5,Sihanoukville,10.62,103.52
2018-01-22,26.7,23.7,11.1,10.2,Sihanoukville,10.62,103.52
2018-01-23,27.4,24.0,8.8,10.4,Sihanoukville,10.62,103.52
2018-01-24,28.5,23.3,8.7,7.6,Sihanoukville,10.62,103.52
2018-01-25,28.8,23.5,0.7,17.1,Sihanoukville,10.62,103.52
2018-01-26,29.3,24.5,0.5,13.2,Sihanoukville,10.62,103.52
2018-01-27,28.9,24.2,3.0,7.8,Sihanoukville,10.62,103.52
2018-01-28,27.4,24.0,31.4,6.8,Sihanoukville,10.62,103.52
2018-01-29,28.0,23.6,31.6,9.4,Sihanoukville,10.62,103.52
2018-01-30,29.1,23.8,1.4,14.8,Sihanoukville,10.62,103.52
2018-01-31,29.0,23.8,7.6,8.5,Sihanoukville,10.62,103.52
2018-02-01,29.4,23.6,5.8,9.7,Sihanoukville,10.62,103.52
2018-02-02,28.9,23.8,0.3,20.0,Sihanoukville,10.62,103.52
2018-02-03,29.1,23.6,1.2,8.2,Sihanoukville,10.62,103.52
2018-02-04,29.3,22.6,0.0,13.1,Sihanoukville,10.62,103.52
2018-02-05,29.8,22.4,0.0,13.7,Sihanoukville,10.62,103.52
2018-02-06,28.5,20.8,0.0,14.3,Sihanoukville,10.62,103.52
2018-02-07,26.9,20.9,0.9,11.0,Sihanoukville,10.62,103.52
2018-02-08,27.5,20.6,1.6,12.9,Sihanoukville,10.62,103.52
2018-02-09,28.2,21.7,0.1,16.6,Sihanoukville,10.62,103.52
2018-02-10,27.8,22.6,1.5,10.7,Sihanoukville,10.62,103.52
2018-02-11,27.5,22.7,1.4,11.2,Sihanoukville,10.62,103.52
2018-02-12,28.1,22.7,2.4,9.1,Sihanoukville,10.62,103.52
2018-02-13,28.1,22.9,2.7,12.3,Sihanoukville,10.62,103.52
2018-02-14,28.6,23.1,1.1,12.8,Sihanoukville,10.62,103.52
2018-02-15,28.5,23.3,1.4,15.5,Sihanoukville,10.62,103.52
2018-02-16,29.1,23.0,0.0,12.3,Sihanoukville,10.62,103.52
2018-02-17,28.7,23.8,2.7,9.8,Sihanoukville,10.62,103.52
2018-02-18,29.7,24.7,3.4,11.3,Sihanoukville,10.62,103.52
2018-02-19,30.0,24.8,0.7,21.3,Sihanoukville,10.62,103.52
2018-02-20,30.3,24.5,0.0,18.6,Sihanoukville,10.62,103.52
2018-02-21,30.4,25.0,0.0,17.2,Sihanoukville,10.62,103.52
2018-02-22,31.1,24.3,0.6,15.3,Sihanoukville,10.62,103.52
2018-02-23,30.7,23.8,5.4,15.0,Sihanoukville,10.62,103.52
2018-02-24,31.6,24.3,0.0,14.5,Sihanoukville,10.62,103.52
2018-02-25,30.2,24.0,0.2,13.3,Sihanoukville,10.62,103.52
2018-02-26,29.9,24.1,0.0,18.7,Sihanoukville,10.62,103.52
2018-02-27,28.6,23.6,1.6,9.7,Sihanoukville,10.62,103.52
2018-02-28,29.5,24.0,4.4,10.7,Sihanoukville,10.62,103.52
2018-03-01,29.4,24.2,0.9,10.8,Sihanoukville,10.62,103.52
2018-03-02,28.9,24.4,1.8,9.7,Sihanoukville,10.62,103.52
2018-03-03,29.2,24.8,9.1,9.6,Sihanoukville,10.62,103.52
2018-03-04,29.4,24.7,3.0,8.5,Sihanoukville,10.62,103.52
2018-03-05,30.0,25.1,1.3,9.0,Sihanoukville,10.62,103.52
2018-03-06,30.0,24.9,3.7,8.0,Sihanoukville,10.62,103.52
2018-03-07,31.0,25.2,0.9,14.3,Sihanoukville,10.62,103.52
2018-03-08,31.6,24.5,0.6,16.2,Sihanoukville,10.62,103.52
2018-03-09,31.0,25.0,0.9,21.1,Sihanoukville,10.62,103.52
2018-03-10,30.9,24.6,0.9,13.7,Sihanoukville,10.62,103.52
2018-03-11,30.7,23.7,3.2,10.7,Sihanoukville,10.62,103.52
2018-03-12,29.4,23.4,4.1,12.0,Sihanoukville,10.62,103.52
2018-03-13,28.2,24.8,1.8,9.9,Sihanoukville,10.62,103.52
2018-03-14,29.9,24.4,2.0,10.7,Sihanoukville,10.62,103.52
2018-03-15,29.7,24.4,2.7,11.3,Sihanoukville,10.62,103.52
2018-03-16,29.8,24.3,1.2,15.0,Sihanoukville,10.62,103.52
2018-03-17,31.4,25.2,0.4,13.7,Sihanoukville,10.62,103.52
2018-03-18,30.7,25.1,0.9,15.6,Sihanoukville,10.62,103.52
2018-03-19,29.6,24.5,1.6,10.1,Sihanoukville,10.62,103.52
2018-03-20,29.3,25.0,5.6,10.4,Sihanoukville,10.62,103.52
2018-03-21,30.3,24.8,1.7,10.5,Sihanoukville,10.62,103.52
2018-03-22,29.6,25.2,1.1,12.8,Sihanoukville,10.62,103.52
2018-03-23,29.3,23.9,4.8,18.2,Sihanoukville,10.62,103.52
2018-03-24,31.7,24.4,0.6,13.4,Sihanoukville,10.62,103.52
2018-03-25,30.6,23.8,1.2,13.5,Sihanoukville,10.62,103.52
2018-03-26,30.3,24.4,2.9,10.5,Sihanoukville,10.62,103.52
